	1
lysine acetyltransferase 2B	47035
toll-like receptors (TLRs)-2 and -4	47036
SFTPD	47037
neuron-specific enolase, and chromogranin	47038
leucine-rich repeat extensin 1	47039
SFTPG	47040
hsa-miR-412	47041
SFTPC	47042
pH 4	47043
estrogen receptor (ER)-a	47044
estrogen receptor (ER)-b	47045
PACSIN 1 and 3	47046
heparin-binding-EGF-like growth factor	47047
PGP)9.5	47048
Hif-1 Alpha	47049
LEAFY COTYLEDON 1	47050
ECOP	47051
Neuregulin 3	47052
periodontal ligament associated protein-1	47053
Acly	47054
extracellular-signal regulated kinase (ERK)1/2	47055
Gbeta(5	47056
Olfr69	47057
epidermal growth factor (EGF) receptor-2	47058
nol4l	47059
c and C2/c	47060
tripartite motif containing 27	47061
alanyl-tRNA synthetase	47062
CDx   +   1	47063
prostaglandin dehydrogenase	47064
Ulp2	47065
Ulp1	47066
Hypoxia inducible-factor1alpha	47067
Dwnt-5	47068
Nkx1-2	47069
kFGF	47070
P-Selectin Glycoprotein Ligand-1-gene	47071
HERP1/2	47072
Ornithine decarboxylase (ODC) antizyme inhibitor 2	47073
dynactin4	47074
neurotensin-receptor type 1	47075
trnh	47076
hMAO-A and h-MAO-B	47077
hENT3	47078
Cenp-e	47079
TSC22D1	47080
Mind-the-Gap	47081
TSC22D3	47082
TSC22D2	47083
TSC22D4	47084
VSR4	47085
Toll-like receptor-7/8- and Toll-like receptor-9	47086
Polr2a	47087
neurabin-2	47088
chemokine CXC motif receptor 2	47089
TMP21	47090
c.2700	47091
Brca-1	47092
HMG-CoA reductase	47093
trnH	47094
DLG2	47095
trnK	47096
SAA4	47097
Frizzled 8	47098
trnN	47099
trnC	47100
trnD	47101
trnE	47102
trnF	47103
trnG	47104
sucrose transporter1	47105
ECO1	47106
riboflavin kinase	47107
trnQ	47108
trnR	47109
ET-1 level and CRP	47110
trnT	47111
Milk	47112
trnV	47113
Mili	47114
MEK 1	47115
CD2BP1	47116
Perf	47117
TCP 1	47118
Perk	47119
celtix-1	47120
Peri	47121
C-Terminal Binding Protein 1	47122
Afa	47123
matrix metallo proteinase-1	47124
IGF-BP53	47125
Perp	47126
synapse associated protein 97	47127
RACK 1	47128
cyclic AMP-response element-binding protein	47129
aft1	47130
Afp	47131
tissue-Plasminpgen Activator	47132
ADAMTSL2	47133
ADAMTSL3	47134
HRP-2	47135
ADAMTSL1	47136
NPC1-OE	47137
CXC chemokine-ligand-1	47138
ADAMTSL4	47139
Syntaxin3	47140
CL    P	47141
UDP-glucose-6-dehydrogenase	47142
neutrophil gelatinase-associated lipocalin receptor	47143
EBP-1	47144
AfA	47145
formin3	47146
apo CIII	47147
NrOB1	47148
K8/K18	47149
coactosin-like protein-1	47150
solute carrier family 24 A4	47151
PiCT 1	47152
CXCR1/2/4	47153
Transglutaminase-1	47154
GDNF receptor alpha 2	47155
DbH	47156
rap2.1-1	47157
LUNAR1	47158
mitoferrin-1	47159
parathyroid hormone 1 receptor	47160
HIF-2a	47161
myosin heavy chain 9	47162
miR-9-1/-3	47163
Tbx2	47164
Tbx3	47165
AtTLP3	47166
AtTLP2	47167
AtTLP5	47168
Af9	47169
Tbx4	47170
Tbx5	47171
S1P receptor 2	47172
S1P receptor 3	47173
S1P receptor 1	47174
MoRF	47175
P450c21B	47176
beta2, and beta3	47177
S1P receptor 5	47178
Dbi	47179
Dbh	47180
leucine-rich repeat containing, G protein-coupled receptor 6	47181
PHD-finger protein 8	47182
Dbl	47183
tumor necrosis factor receptor associated factor 2	47184
BOP1/2	47185
Ppk26	47186
coronin-1A	47187
HoxA13	47188
MAP Kinase Phosphatase-1	47189
decidual/trophoblast prolactin-related protein	47190
HoxA10	47191
A1 receptors	47192
Integrin-a4	47193
Mid1ip1	47194
phagocytosis-augmenting factor	47195
carB	47196
Dbp	47197
fms-like tyrosine kinase-1	47198
cancer antigen (CA) 15.3	47199
fms-like tyrosine kinase-3	47200
cytochrome p450-27B1	47201
chemokine C-X-C motif ligand 1	47202
Forkhead box protein M1	47203
Ik-1	47204
NSrp70	47205
interleukins (IL)-1b	47206
PIP5K4	47207
bone morphogenetic protein (BMP)-9	47208
bone morphogenetic protein (BMP)-6	47209
bone morphogenetic protein (BMP)-7	47210
bone morphogenetic protein (BMP)-4	47211
bone morphogenetic protein (BMP)-2	47212
hydrogenase	47213
Mucolipidosis IV	47214
CrkI/CrkII/CrkL	47215
jam-c	47216
MOG-B- and/or MOG-C-treated group	47217
Gp IIIa	47218
pdx  -1	47219
Daxx-like protein	47220
HDL-C ratio, HOMA-IR and leptin	47221
HIP116	47222
PDI2	47223
TPX	47224
YFP-pyrin and ASC	47225
5-HT(3) receptors	47226
Tas2r144	47227
MiR-508	47228
hph2	47229
Bromodomain Containing 4	47230
MiR-506	47231
Low Phosphate Root1	47232
MiR-503	47233
Lymphotoxin beta-receptor	47234
ANX1	47235
Bud3p	47236
luteinizing hormone b subunit	47237
Met-enkephalin	47238
atrial-natriuretic peptide	47239
doublesex and mab-3 related transcription factor 1	47240
il1rapl1	47241
MMP-2, -9, -13 and -14	47242
mIgD	47243
MyHC-2a	47244
calcyphosine-like protein	47245
alpha-1 PI	47246
hemoglobin beta	47247
MyHC-2x	47248
leiomodin 2	47249
Very low density lipoprotein receptor	47250
Activin receptor-interacting protein 1 and 2	47251
CD159c	47252
b-AMYLASE1	47253
apoptotic protease-activating factor (Apaf)-1	47254
megakaryocytic leukemia 1	47255
leucine-rich repeat-containing protein 59	47256
KNSTRN	47257
alpha-MSH	47258
transforming growth factor (TGF)-b1	47259
UDP glucosyltransferase	47260
EGAM1	47261
NKX-2.5	47262
IRS4	47263
IRS5	47264
IRS6	47265
IRS1	47266
Circulating insulin-like growth factor 1 and insulin-like growth factor binding protein-3	47267
Apurinic apyrimidinic endonuclease 1/Redox factor-1	47268
keratin-associated protein	47269
Ik-B	47270
BD123	47271
SLC5a4	47272
GK1631	47273
p75 sTNFR2	47274
Bud31	47275
ALP-1	47276
Bud32	47277
brain lipid-binding protein	47278
E2 and GH	47279
5-HT6R	47280
NK cell receptor 2B4	47281
gldh	47282
MIG-14	47283
spiggin	47284
kiss2	47285
Estrogen Receptor Alpha	47286
CCR1, -2, and -4	47287
Lymphocyte function-associated antigen-1	47288
yCDK1	47289
mcd1	47290
IL-6, -7, -8 and -10	47291
IL-2 R	47292
Trask	47293
PAN-2	47294
PAN-1	47295
Cytokine-Like Protein 1	47296
Ucn 1	47297
micro-RNA (miR)-223	47298
HBS1	47299
MYST3	47300
Nic96	47301
chimeric antigen receptor	47302
GABAA receptor subunit epsilon	47303
Retinis Pigmentosa 2	47304
Gli2/3	47305
tumor necrosis factor receptor-related 2	47306
Tax-IRS	47307
CP-25	47308
IP3) receptor	47309
Tryptase	47310
SPHKAP	47311
Gsp-1	47312
isocitrate dehydrogenase  (IDH)1	47313
protocadherin 19	47314
protocadherin 18	47315
matrix metalloproteinas 9	47316
RNA-DEPENDENT RNA POLYMERASE 2	47317
Myeloid cell leukemia sequence 1	47318
P450 oxidoreductase	47319
Cellulose synthase-interactive protein1	47320
RING1B	47321
ActRII	47322
ET-1 and decreasing ET receptor B	47323
Cw1	47324
Hyal2	47325
Hyal1	47326
L2 and L1	47327
hCB(2)	47328
ActRIB	47329
dPanK	47330
interferon regulatory factor (IRF)3	47331
TGF-beta-inducible early response gene-1	47332
lmd-3	47333
FNRB	47334
OXT receptor	47335
hUTP14a	47336
alpha-tubulin	47337
GPR109A/B	47338
Epstein-Barr Virus-Induced Gene 3	47339
G-CSF, and mitoxantrone	47340
Hox10	47341
MTA phosphorylase	47342
MAGED4B	47343
prostaglandin d-synthase	47344
IGF-1 and -II	47345
PMF1	47346
DNA methyltransferase-associated protein 1	47347
BB-1 (B lymphoblast antigen-1	47348
hemokinin-1 (HK-1	47349
Epithelial membrane antigen	47350
Dmt1	47351
MC-L	47352
Ucn	47353
glucose-regulated peptide 78	47354
proline-rich protein	47355
PRPs	47356
volumetric growth rate	47357
RNA-binding motif protein, X-linked	47358
PERF15	47359
Rab5C	47360
Rab5B	47361
CFHR5-D	47362
Hu antigen R	47363
miR- 340	47364
D-dopachrome tautomerase	47365
MuRF 1	47366
Lennox-Gastaut syndrome	47367
hydroxyacylglutathione hydrolase	47368
a-calcitonin gene-related peptide	47369
IL-10-IL-21	47370
ZBP1/Y3 and La/Y5	47371
BET-1	47372
Sultn	47373
transient receptor potential ankyrin-1 channel	47374
IL-4/IL-13	47375
MKS1	47376
PPP1R7	47377
EMI2	47378
X-chromosome binding IAP	47379
Tnfsf5	47380
Rab5c	47381
PPP1R2	47382
CYP4F12	47383
sucrose synthase	47384
Gsta1 and 2	47385
CYP4F11	47386
PPP1R8	47387
CYP4F14	47388
TRGV9	47389
thrombopoietin (TPO) receptor	47390
VEGF	47391
stromal interacton molecule 1	47392
TIF-IA	47393
Neuron specific enolase	47394
TRPV5	47395
TRPV4	47396
VEGH	47397
TRPV6	47398
TRPV1	47399
N-Formyl Peptide Receptor	47400
TRPV3	47401
ELOVL)-5	47402
interleukin (IL)-2, -1Rn, and -10	47403
rTA	47404
G1 and 6	47405
SHMT	47406
Caspase  -3/9	47407
dynein light chain 1	47408
follicle stimulation hormone receptor	47409
Cell division control protein 42 homolog	47410
Arrestin beta-2	47411
TPRBK	47412
A9-SSG	47413
FRS3	47414
Glucagon like peptide-1	47415
Glucagon like peptide-2	47416
gpc-1	47417
hSMVT-GFP	47418
Cex1p	47419
G1 and 2	47420
BC200	47421
LSH3	47422
cAMP response element-modulator	47423
htr1,2,3,9	47424
cdc14b	47425
BRASSINOSTEROID-INSENSITIVE-1	47426
Adenylate Cyclase	47427
PGP1	47428
Ego1	47429
Ego3	47430
mOCT3	47431
UNC-130	47432
A-II and B-II	47433
cyp79B2	47434
Wnt16	47435
zDHHC22	47436
Fibroblast Growth Factor	47437
ABri	47438
syntaxin-binding protein-1	47439
C1ql1	47440
C1ql3	47441
C1ql4	47442
Piwil2	47443
Piwil1	47444
PomGnT1	47445
TNP-2	47446
Nbr1	47447
albumin-creatinine ratio (ACR) and eGFR	47448
NS1(C/NS1	47449
muscle LIM protein	47450
FA3	47451
cathepsin G and elastase	47452
Tc II	47453
Kat6b	47454
DG1	47455
albumin 	47456
IFN-gamma(+)IL-17(+)IL-4(+))	47457
cytochrome P450 (hCYP) 3A4	47458
Nicotinamide mononucleotide adenylyltransferase	47459
HLA-A,B,C and DR	47460
PRKCbeta	47461
Secretoglobin (SCGB) 1A1	47462
aur2	47463
toll-like receptor (TLR)-3/4	47464
hK(2P) 3.1	47465
membrane type 3-matrix metalloproteinase	47466
SAMD3	47467
SLCO4C1	47468
3-hydroxy-3-methylglutaryl coenzyme A (HMG CoA) reductase	47469
TLR8/7)	47470
Matrix Metalloproteinase (MMP)-2 and -9	47471
barrier to autointegration factor	47472
I-kappa B kinase 2	47473
MPK-1	47474
Gata4Gata6	47475
six-transmembrane protein of prostate 2	47476
secretogranin V	47477
syn-1	47478
Gp-1, GP-3	47479
CDR 1	47480
CDR 3	47481
mVSIG1	47482
H(1)	47483
CCAT/enhancer-binding protein-b	47484
Cep89	47485
E2 and PICP	47486
LQT6	47487
LQT1	47488
LQT3	47489
LQT2	47490
NIM1-INTERACTING	47491
secretogranin I	47492
apolipoproteins B	47493
LQT9	47494
LQT8	47495
attacin2	47496
AtPMEI-1	47497
NAA15	47498
H-RAS	47499
NAA10	47500
insulin-like growth factor-1 and collagen type I	47501
FSH beta-subunit (FSHB)	47502
ZWF1	47503
brain-specific angiogenesis inhibitor 1	47504
glutamate transporter type 4	47505
CYP-450	47506
heat shock protein (HSP)-90	47507
NRROS	47508
calpain-1 and -2	47509
glutamate transporter type 1	47510
Decay Accelerating Factor	47511
dipeptidyl peptidase IV inhibitor	47512
P-selectin glycoprotein ligand-1	47513
hMTERF3	47514
Wnt1-inducible signaling pathway protein-1	47515
PdgfRa	47516
b=0.432	47517
LIPT1	47518
Saw1	47519
b=0.435	47520
PDE3a	47521
light-chain 3	47522
TLR-4) and -2	47523
cga1	47524
follicle-stimulating hormone b-subunit	47525
hairy and enhancer of split (Hes)-1	47526
Ly6A/E	47527
spe-9	47528
Utf-1	47529
VP11/12	47530
extracellular signal-regulated kinase 1/2 and cAMP	47531
transcription elongation factor B (SIII), polypeptide 2	47532
Scc3	47533
C(CF2 )2 CF3 )4 (TMP)2	47534
C(CF2 )2 CF3 )4 (TMP)3	47535
transporter-transferrin receptor 1	47536
AtSIZ1	47537
hyaluronic acid synthase 1	47538
PDE3A	47539
Soluble Epoxide Hydrolase	47540
PDE3B	47541
Oaf3	47542
inducible protein (IP)-10	47543
neuronatin	47544
apo-A-II	47545
IKEPP	47546
histone deacetylase type 4	47547
LFNG	47548
Yin yang 1	47549
IRbeta	47550
NDUFA6	47551
NDUFA7	47552
NDUFA4	47553
NDUFA5	47554
NDUFA2	47555
NDUFA3	47556
Ca(2+)/calmodulin-dependent protein kinase II delta	47557
NDUFA1	47558
Capn15	47559
Scc4	47560
Fcgr3a	47561
hspb11	47562
NDUFA9	47563
Est2p	47564
Kelch-like ECH-associated protein 1 regulator	47565
Leukemia/lymphoma related factor	47566
LKB1	47567
eif4a3	47568
PAI-1/Vn	47569
prima-1	47570
HP1b	47571
Brinp1	47572
synapsin 2	47573
E2F-1 and E2F-1	47574
dPrSet7	47575
Scc8	47576
receptor for advanced glycated end product	47577
ESK1	47578
PTC, 1/4	47579
sulfatase 2	47580
caveolin-1 in M1	47581
nurr1	47582
Fads3	47583
W80	47584
S1P receptors-1 and -3	47585
YPQ1	47586
YPQ3	47587
Sec 3	47588
Sec 1	47589
B-cell lymphoma extra long	47590
gastric intrinsic factor	47591
Mre11a	47592
B7H4+	47593
C4 and C2	47594
C4 and C3	47595
EIF2	47596
EIF3	47597
IAP-1/2	47598
AIP	47599
Regulator of G protein signaling 6	47600
Pituitary tumor-transforming gene-binding factor	47601
Stat-1 and -3	47602
Sik	47603
S100 calcium-binding proteins A8	47604
CiHox2	47605
AII	47606
bms1l	47607
IP3-R(2	47608
hnRNP-A2/B1	47609
AID	47610
AIF	47611
netrinB	47612
AIB	47613
Hop1	47614
BiP2	47615
Ang II subtype 1 receptor	47616
regulated upon activation, normal T-cell expressed and secreted	47617
SRY box-containing factor 2	47618
Angiotensin-converting enzyme-2	47619
IFNb, 2	47620
Mcl-1 and A1	47621
glutamate-cysteine ligase	47622
Pld1	47623
Hnk1	47624
prostate-specific antigen (prostate-specific antigen decrease	47625
Repo	47626
MIP-1 delta	47627
TPM-1	47628
interferon(IFN)-y	47629
Junctional Rab13-binding protein	47630
P1, and P2	47631
Sodium-dependent glucose co-transporter 2	47632
Zygote arrest 2	47633
Sil	47634
alpha polypeptide of chorionic gonadotropin (CGA)	47635
adenylate cyclase-6	47636
kappa-B kinase subunit alpha (IKKa)	47637
SOD1p	47638
Shaw	47639
cysteine-rich protein (CYR) 61	47640
tim3	47641
Peg13	47642
MNS1	47643
MNS2	47644
B1.4	47645
Jumonji/Arid1b	47646
Histamine H2 Receptor	47647
prostate-specific antigen (PSA; > 4 ng/mL	47648
Tc(II)	47649
PC 1/3	47650
Cugbp2	47651
Phosphoinositide-dependent protein kinase 1	47652
CBD1	47653
cyclic nucleotide 3' phosphohydrolase	47654
rtn4a	47655
map1lc3b	47656
WOX5	47657
WOX2	47658
WOX3	47659
WOX1	47660
ProRS	47661
GRP 94	47662
Transforming Growth Factor (TGF) beta	47663
Zinc Finger protein 608	47664
CARCINOEMBRYONIC ANTIGEN	47665
herpes virus entry mediator	47666
Chrng	47667
MG115	47668
bone sialoprotein	47669
DICER-LIKE-1	47670
Plakophilin3	47671
CRIM1	47672
replication protein A 2	47673
Calb2	47674
iCa<1	47675
Neuroglycan C	47676
partitioning defective protein 3	47677
biotinyl-epsilon-caproyl-EGF	47678
somatostatin receptor subtypes 1, 2, 3 and 5	47679
CRY1	47680
Arf-GAP GIT1	47681
CPT-11	47682
MLH1	47683
Dmap1	47684
HIBADH	47685
Naa20p	47686
Plasminogen activator inhibitor(PAI)-1	47687
peroxisome proliferators-activated receptor-a	47688
anti-pentraxin 3	47689
fatty acid binding protein	47690
Fasting glucose, insulin, serum lipids, CRP and OPG	47691
scinderin	47692
CPSF73	47693
receptor activator for nuclear factor-k B ligand	47694
12-LOX	47695
tissue plasminogen activator	47696
Dendritic-cell-specific ICAM3-grabbing non-integrin	47697
Dicer 2	47698
ZG16b	47699
AtTFL1	47700
Dicer 1	47701
SYCE1	47702
RPc 4	47703
SUSD4	47704
chemokine CC motif receptor 2	47705
SUSD2	47706
SUSD3	47707
Activator-Protein-1	47708
KIFC1	47709
TGFbeta type II receptor (TBRII)	47710
CK5/6, D2-40	47711
Ad11p	47712
CPT-1a	47713
serpin	47714
CPT-1c	47715
CPT-1b	47716
GluR1/2	47717
Zfp804A	47718
CRS type 1 and AHF	47719
B-1840	47720
C-ETS-1	47721
Na(+) /HCO(3)(-) cotransporter	47722
Fus2p	47723
C9ORF72	47724
cereblon	47725
insulin-like 3	47726
glycoprotein (gp) 130	47727
C9ORF78	47728
insulin-like 6	47729
Lias	47730
heart type of fatty acid binding protein	47731
Adipocyte fatty acid-binding-protein	47732
CPT-1A	47733
DIACYLGLYCEROL ACYLTRANSFERASE1	47734
CPT-1B	47735
caspase-2 and -7	47736
Nicotinamide-phosphoribosyltransferase	47737
activating transcription factor 7	47738
WAF1	47739
pyruvate-kinase	47740
LC3B II, sequestosome-1	47741
Rous sarcoma oncogene	47742
bone sialoprotein 1	47743
cartilage link protein	47744
cytochrome P450 4A14	47745
C1 INH	47746
PPARy and HL	47747
IMD4	47748
platelet-derived growth factor receptor {alpha	47749
tRNA(Asp)	47750
A-D (1-4	47751
Adipo-r1	47752
CD44v6	47753
MAT-1	47754
Dachshund homolog 1	47755
Dachshund homolog 2	47756
dipeptidyl peptidase 8 and 9	47757
Inorganic Pyrophosphatase	47758
FMN1	47759
Cocaine- and amphetamine-regulated transcript	47760
FMN2	47761
b-catenin/T cell factor 4	47762
Dspp	47763
Heart type fatty acid binding protein	47764
IL-8  R	47765
inhibitor of growth family member 2	47766
Tnni2	47767
ERCC6L2	47768
lymphocyte-activation gene 3, and 2B4	47769
Proteinase-activated receptor-2	47770
ARRB-2	47771
Cyp4a10	47772
Glucose Transporter Type 4	47773
histamine receptor 1 (H1R	47774
CRYZ	47775
HAUS8	47776
HAUS6	47777
Proteinase-activated receptor-4	47778
Cyp4a12	47779
Tgb1	47780
IL-2Ralpha, beta	47781
HAUS1	47782
LDL receptor-related protein	47783
syt11	47784
MOD-1	47785
COPD (16    4) mg/L	47786
Col II	47787
MYD88	47788
tissue inhibitor of metalloproteinases (TIMP)-1 and -2	47789
rBMP2	47790
TRP32	47791
RSP/GEF	47792
neurotensin	47793
fWT1	47794
BMP-9	47795
Akt1(04226)	47796
BMP-7	47797
Pabpc1	47798
BMP-5	47799
BMP-4	47800
BMP-3	47801
NOTCH1, -2, and -3	47802
HAUSP	47803
PRPK	47804
Dishevelled2	47805
Dishevelled1	47806
Sodium channel alpha subunit	47807
von-Willebrand factor	47808
P=0  2	47809
myeloid cell leukemia  1	47810
neurite outgrowth inhibitor	47811
src	47812
sra	47813
srf	47814
KAI 1	47815
MIP(1)	47816
lecithin: cholesterol acyl transferase	47817
sri	47818
Protein kinase-C	47819
CORD9	47820
FMNL	47821
abhd11	47822
Peg11	47823
Swell1	47824
ApoE4/4	47825
CpAse H	47826
platelet-activating factor/receptor	47827
CCR1, 2 and 3	47828
Kcnd3	47829
L-plastin	47830
peptidylprolyl cis-trans isomerase	47831
Myeloid-related protein (MRP) 8	47832
TIMP 1	47833
tumo necrosis factor-a	47834
Zrt- and Irt-like protein	47835
CAROTENOID CLEAVAGE DIOXYGENASE 1	47836
cell adhesion molecule 2	47837
cell adhesion molecule 1	47838
SMT1	47839
leukocyte antigen (HLA) A2	47840
Myosin-X	47841
AT2-receptor interacting protein	47842
Nda1	47843
Rae1	47844
apolipoprotein-E2	47845
Nda2	47846
TIMP 4	47847
MetRS	47848
IRE1	47849
signal transducer and activator of transcription factor 1/3	47850
LMBR1	47851
DEFB106A	47852
SAP+Wortmannin	47853
ctf18	47854
nucleoside triphosphate diphosphohydrolase 3	47855
DMRT6	47856
nucleoside triphosphate diphosphohydrolase 1	47857
Protein kinase C(PKC)-a	47858
lh-IL-2	47859
Edg-2	47860
pyruvate dehydrogenase kinase isozyme-4	47861
Long-chain acyl-CoA dehydrogenase	47862
angiotensin converting enzyme (ACE)-2	47863
Edg-7	47864
Cst26p	47865
Growth differentiation Factor 15	47866
sirtuin   1	47867
Nptx2	47868
Nptx1	47869
ubiquitin-associated protein-2	47870
MuRF3	47871
NPT2c	47872
hsa-miR-92b	47873
SHP1	47874
PLA2G12a	47875
SHP2	47876
miR124-3	47877
Toll-8	47878
SPK-1	47879
SCM-1	47880
Interleukin-1 Receptor Antagonist Protein	47881
SUPPRESSOR OF PHYA-105	47882
mitogen-activated protein kinase (MAPK) phosphatase 1	47883
Toll-6	47884
Toll-7	47885
SUMO1, 2 or 3	47886
guanine deaminase	47887
LMW-MAP2	47888
zinc finger E-box binding homeobox 1 and 2	47889
NPT2b	47890
Angiopoietin-like-4	47891
suppressor of zeste 12 homolog	47892
Idd9.2	47893
Idd9.3	47894
Jagged1 and 2	47895
Idd9.1	47896
nucleotide-binding oligomerization domain-like receptor containing pyrin domain 3	47897
Protein Phosphatase-1	47898
inducible costimulator ligand	47899
NADC-1	47900
hsa-miR-922	47901
HPIP	47902
poly(ADP-ribose) synthetase	47903
Tcfl5	47904
Deleted in Malignant Brain Tumors-1 protein	47905
dopamine receptor D2 and ankyrin repeat and kinase domain containing 1	47906
hSPC105	47907
light chain protein 3B	47908
hsp16.2	47909
PD-1 and Lag3	47910
Lectin-like transcript 1	47911
Nkx6.3	47912
GLP-1	47913
GLP-2	47914
Rps20	47915
Pvt1	47916
SP8	47917
indoleamine 2,3-dioxigenase	47918
meis homeobox  1	47919
Rb(11.13)4Bnr	47920
PAMP	47921
Rps29	47922
Esg	47923
superoxide-dismutase 1	47924
urokinase-type plasminogen activator receptor	47925
PMCA4x	47926
D1-like dopamine receptor	47927
CECR1	47928
Tyrosyl DNA Phosphodiesterase-2	47929
IkBaa	47930
IkBab	47931
CRK-I	47932
urokinase plasminogen receptor	47933
PID 1 and 7	47934
carboxylesterase 1 and 2	47935
miR-206*	47936
nonsteroidal anti-inflammatory drug-activated gene 1	47937
DNA (cytosine-5-)-methyltransferase 1	47938
GluD1	47939
Cyclin-Dependent Kinase Inhibitor-2B	47940
activating transcription factor (ATF)3	47941
DNASE1	47942
EsD	47943
ABL-L	47944
IGF-1 or insulin-like growth factor-2	47945
SRF+	47946
seipin	47947
Hp 1	47948
PRLHR	47949
factor-specificity protein 1	47950
Sprr-1a	47951
hRyR1	47952
parotid secretory protein	47953
autophagy-related (Atg)5	47954
CD40 ligand	47955
GEMIN8	47956
MAP/ERK kinase kinase 1	47957
myr1	47958
CD235a	47959
Erythrocyte surface protein band 3	47960
Oxtr	47961
IL-1 receptor antagonist protein	47962
NA(+)/I(-) symporter	47963
FancM	47964
E  -selectin	47965
IFN-y-induced protein 10	47966
FancJ	47967
FancI	47968
PD-1 (CD279	47969
SHP2(E76K	47970
StarD13	47971
